ID,SEXO,IDADE,INSTX,REGIAO,UF,REG,COND,PORTE,F01,F02_IDADE,F02_FAIXA,F02_FX,F03,ALFAB,INST,P1_1_1,P1_1_0,P1_1_4,P1_1_2,P1_2_1_1,P1_2_1_2,P1_2_2,P1_1_6,P1_1_5,P1_2_3,P1_2_4,P2_2_2_1,P2_2_2_2,P2_2_2_3,P1_1_7_1,P1_1_7_2,P1_1_7_3,P1_1_7_4,P1_1_7_5,P1_1_7_6,P1_1_7_7,P2_1_0,P2_1_1,P2_1_6,P2_1_4_1,P2_1_4_2,P2_1_4_3,P2_1_3,P2_1_2_1,P2_1_2_2,P2_1_2_3,P2_1_2_4,P2_1_2_5,P2_2_3_1,P2_2_3_2,P2_2_3_3,RAÇA,RELIGIAO,P2_1_9,INTERNET,INTERNET1_1,INTERNET1_2,INTERNET1_3,INTERNET1_4,INTERNET1_5,INTERNET1_6,INTERNET2_1,INTERNET2_2,P2_1_8_1,P2_1_8_2,P2_1_8_3,P2_1_8_4,P2_1_8_5,P2_1_8_6,P2_1_8_7,P2_1_8_8,C2,C3,C4,CLASSE,FATOR_POND
68345,1,6,3,3,26,3,3,6,1,63,6,6,MARÍLIA - SP,1,14,3,1,1,1,1, ,1,1,1,1,6,1,2,3,1,1,1,2,2,2,1,1,1,2,3,1,2,1,1,1,1,1,3,3,1,2,1,1,3,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,4,1,"0,25525"
68370,2,3,4,3,26,3,2,7,2,32,3,3,SANTO ANDRÉ - SP,1,16,1,2,1,1,1, ,1,1,1,1,1,1,2,3,1,2,1,2,2,2,1,1,1,2,3,1,2,1,3,1,1,1,3,1,4,2,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,5,3,"0,83974"
68372,2,4,4,1,14,1,3,4,2,42,4,4,CONCEIÇÃO DO ARAGUAIA - PA,1,16,1,3,1,2, ,1,1,1,1,1,5,2,3,1,1,2,1,1,1,2,1,1,1,2,3,7,1,1,1,1,1,1,3,3,2,1,1,2,3,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,6,"2,22992"
68493,2,6,3,3,11,3,3,3,2,64,6,6,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,14,2,1,1,1,2, ,2,1,1,4,3,2,1,4,1,1,1,1,1,1,1,1,1,3, , , ,3,1,2,3,2,2,2,1,4,4,1,5,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,3,1,5,1,"0,25463"
68869,1,4,2,4,18,4,3,3,1,42,4,4,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,10,2,2,1,1,3, ,2,2,2,1,5,2,1,3,1,2,2,2,1,2,2,1,1,1, , , ,1,1,1,1,3,3,2,1,3,1,1,3,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,"1,37245"
68870,1,3,4,2,5,2,2,5,1,32,3,3,DIAS DE ÁVILA - BA,1,16,1,2,1,1,1, ,1,1,1,1,2,1,3,2,1,2,2,2,2,2,1,1,1,2,3,7,2,1,1,1,1,1,3,3,1,4,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,4,3,"0,75889"
69118,1,4,4,3,26,3,3,6,1,44,4,4,FRANCA - SP,1,16,3,2,1,2, ,2,2,3,2,2,8,1,3,2,1,2,1,2,2,2,1,1,1,2,4,3,1,2,1,3,1,1,3,3,1,2,1,1,3,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,5,2,"1,04082"
69131,2,5,1,3,11,3,3,6,2,52,5,5,UBÁ - MG,1,7,1,2,1,1,1, ,1,1,1,1,7,1,2,3,1,2,1,2,2,1,2,1,1,2,2,7,1,1,1,1,1,1,3,2,3,1,2,1,3,2, , , , , , , , ,1,2,2,2,1,2,2,2,1,1,1,4,"0,88007"
69158,2,6,3,3,26,3,3,6,2,56,6,6,SALTO - SP,1,14,1,1,1,1,1, ,1,1,1,1,6,1,3,2,1,2,1,2,1,1,1,1,1,2,6,2,7,1,1,1,1,1,3,3,1,2,1,1,3,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,4,2,"0,56698"
69159,2,3,4,5,9,5,3,1,2,29,3,3,ALTO HORIZONTE - GO,1,16,1,2,1,1,1, ,1,1,1,1,1,1,2,3,1,2,1,2,2,2,1,1,1,2,2,1,3,1,1,1,1,1,3,2,1,3,3,1,5,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,5,3,"0,66380"
69181,2,4,4,3,26,3,3,4,2,44,4,4,SANTA ROSA DE VITERBO - SP,1,16,1,2,1,1,1, ,1,1,1,1,2,3,2,1,1,2,1,2,1,2,1,1,1,2,3,7,6,1,1,1,1,1,3,3,2,4,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,5,2,"0,74037"
69270,2,3,3,3,26,3,2,6,2,27,3,3,COTIA - SP,1,14,1,3,1,1,3, ,1,1,1,3,4,2,3,4,1,2,1,2,1,2,2,1,1,2,3, , ,1,1,1,1,1,3,3,4,2,3,2,4,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,4,3,"0,63601"
69320,2,5,3,1,1,1,1,6,2,52,5,5,RIO BRANCO - AC,1,14,1,2,1,1,1, ,1,1,1,1,5,2,3,1,1,2,2,2,1,1,2,1,1,2,2,7,1,1,1,1,1,1,3,3,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,4,3,"0,45404"
69383,1,6,3,3,26,3,3,5,1,79,6,6,CARAGUATATUBA - SP,1,14,3,2,2,2, ,3,4,5,4,2,8,1,2,3,1,2,2,2,2,2,2,1,1,1, , , ,2,3,5,3,3,3,2,4,1,1,1,5,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,4,2,"0,56836"
69384,2,4,4,4,23,4,3,4,2,35,4,4,LAGOA VERMELHA - RS,1,16,1,2,1,1,1, ,1,1,1,1,9,3,2,1,1,1,1,2,1,2,1,4,1,2,3,6,7,1,1,1,1,1,3,3,4,1,1,1,3,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,5,1,"0,39365"
69484,1,3,3,3,26,3,3,6,1,25,3,3,ARARAQUARA - SP,1,14,2,3,1,1,1, ,2,1,3,1,6,2,1,3,1,2,1,2,1,2,1,1,1,2,3,1, ,1,1,1,3,3,3,2,1,3,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,3,3,"0,60986"
69595,2,3,3,3,26,3,3,5,2,25,3,3,ITAPIRA - SP,1,14,1,2,1,1,1, ,1,1,1,1,5,2,1,3,1,2,1,2,2,2,2,2,1,2,7,4,3,1,1,1,1,3,3,2,1,4,2,2,5,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,4,3,"0,63601"
69721,2,4,2,3,11,3,3,6,2,44,4,4,MURIAÉ - MG,1,8,1,4,1,1,3, ,1,1,1,1,5,1,2,4,2,2,2,2,2,2,1,1,2,2,6,3, ,1,1,1,1,1,3,2,3,1,3,2,3,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,4,"1,08393"
69846,2,6,4,4,18,4,3,7,2,79,6,6,LONDRINA - PR,1,16,1,3,1,1,3, ,1,1,1,1,3,1,3,2,1,2,1,2,2,2,2,2,1,3, , , ,1,1,1,1,1,3,1,3,2,1,1,4,2, , , , , , , , ,1,1,2,2,2,2,2,1,1,1,4,4,"1,63380"
69899,1,5,4,2,2,2,3,5,1,49,5,5,CAMPO ALEGRE - AL,1,16,1,1,1,1,1, ,1,1,1,1,6,1,2,3,1,1,1,2,2,2,2,1,1,2,2,3,1,1,1,1,1,1,3,3,1,2,3,5,4,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,5,4,"1,12139"
69975,1,4,4,1,21,1,3,5,1,39,4,4,ROLIM DE MOURA - RO,1,16,4,1,3,2, ,2,2,5,4,4,9,1,2,3,1,2,2,2,2,2,2,1,1,3, , , ,3,3,3,3,3,2,2, , ,1,2,3,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,5,1,"0,29513"
70426,1,6,4,3,19,3,1,7,1,89,6,6,RIO DE JANEIRO - RJ,1,16,1,1,1,1,1, ,2,1,2,1,6,4,2,1,1,1,1,2,2,2,2,1,1,2,1,2,3,1,1,1,1,1,3,4,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,5,1,"0,39562"
70427,2,2,3,2,5,2,3,4,2,21,2,2,RIO REAL - BA,1,14,1,2,1,1,1, ,1,1,1,1,5,3,2,1,1,2,1,2,1,2,1,1,1,2,1,2,3,1,1,1,1,1,3,3,2,4,3,1,5,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,4,5,"1,13362"
70440,2,6,3,3,26,3,3,3,2,66,6,6,ENGENHEIRO COELHO - SP,1,14,2,1,1,1,3, ,2,1,1,1,11,6, , ,1,2,1,2,2,2,1,1,1,3, , , ,5,1,1,5,3,3,6, , ,1,2,3,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,3,5,"1,19706"
70472,2,6,3,4,23,4,3,5,2,65,6,6,IJUÍ - RS,1,13,3,3,1,1,1, ,1,1,1,1,5,2,4,3,1,2,1,2,1,2,2,1,1,3, , , ,2,1,1,3,3,3,3,1,2,1,1,3,2, , , , , , , , ,1,2,2,2,1,2,1,1,1,1,4,3,"0,54961"
70574,1,4,4,2,20,2,3,6,1,43,4,4,MOSSORÓ - RN,1,16,4,3,2,1,2, ,2,3,4,1,8,2,1,3,2,2,2,2,1,2,1,1,1,2,1,2,8,2,1,3,1,1,3,2,1,4,1,12,3,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,5,2,"0,54564"
70658,1,5,2,2,6,2,3,4,1,48,5,5,BEBERIBE - CE,1,11,2,2,1,1,1, ,1,1,1,1,7,2,3,1,1,2,1,2,1,2,1,1,1,2,3,8,7,1,1,1,1,1,1,2,3,4,3,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,4,"0,95562"
70739,2,6,2,3,26,3,2,6,2,66,6,6,ITAPECERICA DA SERRA - SP,1,8,1,2,1,1,1, ,1,1,1,1,3,2,3,1,1,2,1,2,2,2,2,1,1,2,1,7,6,1,1,1,1,1,1,3,2,1,3,1,3,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,6,"1,44998"
71244,2,3,3,3,11,3,3,4,2,25,3,3,IBIÁ - MG,1,14,1,3,1,1,1, ,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,2,6,7,3,1,1,1,2,1,3,3,1,2,3,7,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,4,4,"1,34280"
71500,2,5,2,3,11,3,3,6,2,54,5,5,DIVINÓPOLIS - MG,1,11,2,3,1,1,1, ,1,1,3,1,6,1,2,3,1,2,2,2,2,2,1,1,1,3, , , ,1,1,1,1,1,3,2,1,3,1,1,4,2, , , , , , , , ,1,2,2,2,1,2,1,1,1,1,2,5,"1,06544"
71718,1,3,4,5,9,5,3,5,1,30,3,3,FORMOSA - GO,1,16,2,2,1,1,1, ,1,1,2,1,6,1,2,3,2,1,2,2,2,2,2,1,1,3, , , ,2,1,1,1,1,2,3,4,2,3,1,3,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,5,4,"2,11127"
71851,2,5,3,3,26,3,3,5,2,50,5,5,CARAGUATATUBA - SP,1,14,1,2,1,1,3, ,1,1,1,1,7,3,4,1,1,2,2,2,1,2,2,1,1,2,2,1,6,1,2,1,1,1,1,3,2,4,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,4,"1,16372"
71906,2,6,1,3,11,3,3,5,2,56,6,6,TRÊS PONTAS - MG,1,5,1,5,1,1,1, ,2,1,1,1,1,1,3,2,1,2,2,2,1,2,3,1,1,2,3,6, ,1,1,1,1,1,3,4,2,3,3,2,3,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,5,"0,90528"
72339,2,3,3,2,5,2,3,3,2,33,3,3,IBICOARA - BA,1,14,2,2,1,1,1, ,3,1,1,1,1,2,3,1,1,2,1,2,1,2,1,1,1,2,1,3,4,1,1,1,1,1,3,3,2,1,3,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,3,4,"0,96251"
72340,2,6,4,4,24,4,3,7,2,72,6,6,JOINVILLE - SC,1,16,2,2,1,1,3, ,1,1,1,2,3,2,1,3,1,2,2,2,2,2,2,1,1,2,5,3,6,2,1,2,1,3,3,3,2,1,1,1,3,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,5,3,"0,77384"
72416,2,2,3,3,11,3,3,5,2,18,2,2,LAVRAS - MG,1,14,1,2,1,1,1, ,1,1,1,1,6,2,3,4,1,1,1,2,1,2,1,2,1,2,8,6,7,1,1,1,1,1,3,3,4,2,1,1,3,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,5,1,"0,28102"
72698,2,3,4,3,26,3,3,6,2,25,3,3,SÃO CARLOS - SP,1,16,1,2,1,1,1, ,1,1,1,1,7,1,3,2,2,2,1,1,1,2,1,1,1,2,2,3,6,1,1,1,1,1,3,3,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,5,4,"1,77293"
72716,1,3,4,3,11,3,3,4,1,26,3,3,PORTEIRINHA - MG,1,16,1,2,1,1,1, ,1,1,1,1,6,3,1,2,1,2,2,2,1,2,1,2,1,2,6,3,7,1,1,1,1,1,3,3,1,2,3,1,5,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,3,"0,94524"
72831,1,4,3,3,11,3,1,7,1,43,4,4,BELO HORIZONTE - MG,1,13,1,3,1,1,1, ,1,1,1,1,3,3,1,2,1,2,1,1,1,2,1,1,1,2,2,1,3,1,1,1,1,1,3,3,1,2,3,1,2,1,1,4,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,4,3,"0,67153"
72924,2,5,4,2,25,2,3,4,2,49,5,5,SIMÃO DIAS - SE,1,16,1,2,2,1,1, ,1,1,1,1,6,2,4,3,1,2,1,2,1,2,1,1,1,2,3,8,7,1,1,1,1,1,3,4,3,1,3,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,5,"0,98570"
72973,1,6,3,3,11,3,3,1,1,84,6,6,CÓRREGO DO BOM JESUS - MG,1,14,1,2,1,1,1, ,1,1,3,1,4,1,3,2,1,2,2,2,1,2,1,1,1,1, , , ,2,1,1,3,3,4,3,2,1,1,1,3,2, , , , , , , , ,1,2,1,1,1,1,1,1,1,1,4,1,"0,25525"
73083,2,6,3,3,26,3,2,7,2,59,6,6,GUARULHOS - SP,1,14,1,2,1,1,1, ,1,1,1,1,7,1,3,2,1,2,2,2,2,2,1,1,1,2,2,3,1,1,1,1,1,1,3,1,3,2,2,1,3,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,4,3,"0,56698"
73349,2,5,3,2,5,2,3,3,2,48,5,5,ADUSTINA - BA,1,13,1,2,1,1,1, ,1,1,1,1,2,4,3,1,2,2,1,2,1,2,1,1,1,2,3,6,7,1,1,3,3,3,3,3,4,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,6,"1,19341"
73607,1,4,4,3,11,3,2,5,1,41,4,4,ITAÚNA - MG,1,16,2,1,1,1,1, ,1,1,1,1,4,3,1,2,1,2,1,2,2,2,1,1,1,2,4,2,5,2,1,1,1,3,3,3,2,1,1,1,3,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,5,2,"1,04082"
73956,2,5,3,3,26,3,3,6,2,51,5,5,SANTOS - SP,1,14,2,2,1,1,1, ,1,1,1,1,8,3,4,1,1,2,2,2,2,2,2,1,1,1, , , ,1,1,1,2,2,3,3,1,4,2,10,4,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,4,5,"1,16372"
74300,2,6,4,4,18,4,3,7,2,58,6,6,LONDRINA - PR,1,16,1,2,1,1,3, ,1,1,1,1,1,5, , ,1,2,1,2,2,2,1,1,1,2,2,1,3,1,1,1,1,2,3,5, , ,1,3,3,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,3,5,"1,63380"
74400,1,6,3,2,16,2,3,3,1,58,6,6,TRIUNFO - PE,1,13,1,3,4,1,1, ,1,1,1,1,6,3,1,2,1,2,1,2,2,1,1,1,1,2,2,3,6,1,1,1,1,1,3,3,1,2,3,1,1,1,2,1,2,2,2,2, , ,2,2,1,1,2,1,2,1,1,1,4,3,"0,50053"
74535,2,4,4,4,18,4,3,5,2,41,4,4,CASTRO - PR,1,16,1,1,1,1,1, ,1,1,1,1,4,3,2,1,1,2,1,1,1,1,2,1,1,2,3,2,1,1,1,1,1,1,3,1,3,2,1,3,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,5,4,"1,85062"
74615,1,2,3,2,6,2,3,5,1,24,2,2,VIÇOSA DO CEARÁ - CE,1,14,3,2,2,1,1, ,1,1,3,2,6,2,1,3,1,2,2,1,1,1,1,1,1,2,8,3,1,1,1,1,1,1,3,2,1,3,3,1,3,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,"1,23750"
74631,2,4,4,5,9,5,3,6,2,36,4,4,VALPARAÍSO DE GOIÁS - GO,1,16,1,1,1,1,1, ,1,1,1,1,4,3,2,4,1,2,1,2,1,1,1,1,1,2,6,5,3,1,1,1,1,1,1,3,1,2,3,1,4,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,5,4,"1,34266"
74632,2,2,3,4,24,4,3,6,2,20,2,2,CRICIÚMA - SC,1,14,2,2,3,1,1, ,1,1,1,1,7,1,2,4,2,2,2,2,2,2,1,1,1,3, , , ,1,1,1,2,1,3,4,3,2,1,1,4,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,3,6,"1,96088"
74801,1,2,3,3,26,3,3,6,1,21,2,2,BAURU - SP,1,14,3,2,1,1,1, ,1,1,3,2,6,3,2,1,1,2,2,2,2,1,1,2,1,2,8,6,7,1,1,1,1,1,1,3,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,5,3,"0,78616"
74973,2,4,4,4,23,4,2,4,2,38,4,4,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,16,1,1,1,1,1, ,1,1,1,1,7,3,2,1,1,2,1,1,1,2,1,1,1,2,3,1,2,1,1,1,2,2,3,1,3,2,1,7,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,5,2,"0,87653"
75462,1,4,1,2,10,2,3,6,1,40,4,4,PAÇO DO LUMIAR - MA,2,1,1,3,2,1,1, ,3,3,3,1,4,3,4,1,2,2,1,2,2,2,2,1,1,1, , , ,1,3,1,1,1,1,3,4,2,3,1,3,2, , , , , , , , ,1,1,2,2,1,2,2,2,3,2,1,6,"1,21081"
75561,1,6,4,3,11,3,2,6,1,65,6,6,SETE LAGOAS - MG,1,16,1,1,4,1,1, ,1,1,1,1,6,1,3,2,1,2,1,2,1,2,1,1,1,2,3,2,1,1,1,1,1,1,3,3,1,4,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,3,1,5,3,"0,88091"
75852,2,6,2,3,26,3,2,5,2,73,6,6,MAIRIPORÃ - SP,1,8,1,3,1,1,1, ,1,1,1,1,2,1,3,2,1,2,2,2,2,2,2,1,1,2,1,2,3,1,3,1,1,1,3,3,1,2,1,2,3,2, , , , , , , , ,1,1,2,2,2,2,1,1,1,1,2,5,"1,09596"
75870,1,4,4,3,26,3,2,7,1,36,4,4,SANTO ANDRÉ - SP,1,16,1,2,1,1,3, ,1,1,1,1,1,2,3,1,1,2,3,1,1,2,1,1,1,3, , , ,1,1,1,1,1,3,3,2,1,3,11,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,5,3,"1,04082"
75890,1,2,4,4,18,4,3,5,1,18,2,2,UNIÃO DA VITÓRIA - PR,1,15,2,1,5,1,3, ,1,2,3,2,7,1,3,2,1,1,1,2,2,2,1,1,1,3, , , ,1,1,1,1,1,3,2,3,4,1,1,3,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,3,1,"0,40471"
75907,1,6,1,3,26,3,2,6,1,62,6,6,EMBU - SP,1,7,3,2,1,1,3, ,2,1,2,1,4,3,2,1,2,2,1,2,1,2,1,2,1,3, , , ,1,1,1,1,1,3,1,3,4,3,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,5,"1,16032"
76530,2,5,4,3,26,3,2,6,2,53,5,5,MOGI DAS CRUZES - SP,1,16,1,3,2,1,1, ,1,1,1,1,3,3,1,2,1,2,1,2,1,1,1,1,1,2,3,2,6,1,1,1,1,1,3,3,1,2,1,9,3,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,5,1,"0,32683"
76645,2,4,4,2,16,2,1,7,2,35,4,4,RECIFE - PE,1,16,1,2,1,1,1, ,1,1,1,1,6,4,2,1,1,2,1,2,2,1,1,1,1,2,7,3,1,1,1,1,1,1,3,2,1,4,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,5,2,"0,54158"
76729,1,6,4,3,26,3,3,5,1,60,6,6,CAMPO LIMPO PAULISTA - SP,1,16,1,1,1,1,3, ,1,1,1,2,4,3,1,2,1,2,1,2,1,1,1,1,1,3, , , ,1,1,1,1,1,3,3,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,5,4,"1,85986"
76798,2,5,3,3,26,3,3,3,2,53,5,5,VIRADOURO - SP,1,14,1,1,1,1,1, ,1,1,1,1,5,3,4,1,1,2,1,2,1,1,1,1,1,2,1,8,6,1,3,1,1,3,3,3,4,2,1,1,3,1,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,4,4,"1,16372"
76994,2,4,3,5,13,5,3,3,2,38,4,4,FELIZ NATAL - MT,1,14,1,2,1,1,1, ,2,1,1,3,1,3,2,1,1,2,1,2,2,2,1,1,1,3, , , ,4,1,1,2,1,3,3,2,1,3,2,4,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,4,4,"1,07948"
77459,1,4,4,3,26,3,3,7,1,37,4,4,SÃO JOSÉ DOS CAMPOS - SP,1,16,2,2,1,1,1, ,1,1,2,4,4,2,3,1,1,2,2,1,2,2,1,1,1,2,2,7,6,1,1,1,1,1,3,3,1,2,1,11,4,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,5,3,"1,04082"
77677,2,6,2,3,26,3,2,7,2,76,6,6,GUARULHOS - SP,1,9,1,2,6,1,1, ,1,1,1,1,4,3,1,2,1,2,1,2,2,2,2,1,1,2,9, , ,1,1,1,1,4,3,3,1, ,3,2,4,2, , , , , , , , ,1,1,2,2,1,2,2,1,1,1,2,6,"1,44998"
77832,1,6,4,3,26,3,2,6,1,63,6,6,SÃO CAETANO DO SUL - SP,1,16,1,1,1,1,1, ,1,3,3,1,4,1,2,3,1,2,1,2,1,1,1,1,1,2,3,7,2,1,1,1,1,1,3,3,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,5,1,"0,39562"
77865,2,6,4,4,18,4,2,6,2,62,6,6,SÃO JOSÉ DOS PINHAIS - PR,1,16,1,1,1,1,1, ,1,1,1,1,2,1,3,2,1,2,1,1,1,2,2,1,1,2,1,5,3,1,1,1,1,1,3,2,1,4,1,1,3,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,5,4,"1,63380"
78139,2,4,4,3,26,3,3,6,2,42,4,4,MARÍLIA - SP,1,16,1,2,1,1,1, ,1,1,1,1,6,2,1,3,1,2,1,2,2,2,1,2,1,2,2,7,3,3,1,1,1,1,3,3,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,5,3,"0,74037"
78225,1,6,3,4,18,4,3,5,1,56,6,6,FRANCISCO BELTRÃO - PR,1,14,2,1,1,1,1, ,1,1,1,1,4,3,2,1,1,2,1,2,1,1,2,1,1,2,3,1,4,1,1,1,1,3,3,3,4,2,1,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,4,2,"0,66497"
78497,2,4,4,3,26,3,3,6,2,38,4,4,MARÍLIA - SP,1,15,1,2,1,1,1, ,1,1,1,1,5,2,1,3,1,2,1,2,1,2,1,1,1,1, , , ,1,1,1,1,1,3,2,4,3,3,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,4,3,"0,74037"
78564,1,3,4,4,24,4,3,4,1,33,3,3,IMBITUBA - SC,1,16,4,1,4,1,2, ,2,4,4,2,5,5, , ,1,2,2,2,1,1,1,1,1,1, , , ,2,3,3,1,1,3,5, , ,3,11,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,3,2,5,3,"1,24502"
78603,1,6,4,2,6,2,3,6,1,79,6,6,SOBRAL - CE,1,16,2,2,3,1,1, ,2,1,2,2,1,2,3,1,1,2,1,2,2,2,1,1,1,2,1,4,2,1,1,1,1,1,3,2,1,3,1,1,2,1,1,1,2,2,2,2, , ,1,1,2,1,1,1,1,1,1,1,5,1,"0,27599"
78604,1,4,3,3,11,3,3,4,1,43,4,4,TUPACIGUARA - MG,1,14,1,1,1,1,1, ,1,1,1,1,4,2,1,3,1,2,1,2,1,1,1,1,1,2,4,3,5,1,1,1,1,1,3,3,4,2,3,1,4,1,1,1,2,2,2,2, , ,1,2,1,1,2,1,1,1,1,1,5,4,"1,41780"
78690,2,6,4,3,19,3,3,6,2,55,6,6,VOLTA REDONDA - RJ,1,16,1,1,1,1,1, ,1,1,1,1,6,2,1,3,1,2,2,2,1,2,1,1,1,2,2,8,7,1,1,1,1,1,3,1,3,2,3,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,"0,74859"
78722,1,6,3,3,19,3,3,3,1,79,6,6,CARAPEBUS - RJ,1,14,5,3,5,1,1, ,1,1,1,2,3,3,2,4,2,2,2,2,2,2,2,1,1,2,1,2,5,1,1,1,3,2,3,3,2,1,3,1,1,2, , , , , , , , ,1,2,2,2,1,2,2,1,2,1,4,3,"0,56836"
78723,1,2,3,3,26,3,1,7,1,21,2,2,SÃO PAULO - SP,1,14,1,2,1,1,3, ,1,1,1,1,5,3,1,2,1,2,1,2,1,1,1,1,1,3, , , ,1,1,1,1,1,3,3,1,4,3,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,4,6,"2,19598"
78776,1,6,2,2,16,2,3,3,1,72,6,6,CORTÊS - PE,1,11,1,2,1,2, ,1,1,1,1,1,4,3,1,2,1,2,1,2,2,2,2,1,1,3, , , ,1,1,1,1,1,3,3,4,2,3,3,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,3,5,"1,10566"
